No.,Time,Src Port,Dst Port,Source,Destination,Protocol,Length
300,2017-01-19 18:09:51,80,49308,92.53.119.137,10.1.19.102,TCP,60
301,2017-01-19 18:09:51,49308,80,10.1.19.102,92.53.119.137,TCP,60
302,2017-01-19 18:09:51,49308,80,10.1.19.102,92.53.119.137,HTTP,529
303,2017-01-19 18:09:51,80,49308,92.53.119.137,10.1.19.102,TCP,60
304,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1514
305,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1276
306,2017-01-19 18:09:52,49288,80,10.1.19.102,92.53.119.137,TCP,60
307,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1514
308,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1514
309,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1157
310,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1395
311,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1395
312,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1395
313,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1395
314,2017-01-19 18:09:52,49288,80,10.1.19.102,92.53.119.137,TCP,60
315,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1395
316,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1395
317,2017-01-19 18:09:52,49288,80,10.1.19.102,92.53.119.137,TCP,60
318,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1395
319,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1395
320,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1395
321,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1395
322,2017-01-19 18:09:52,49288,80,10.1.19.102,92.53.119.137,TCP,60
323,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1395
324,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1395
325,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1395
326,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1395
327,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1395
328,2017-01-19 18:09:52,49288,80,10.1.19.102,92.53.119.137,TCP,60
329,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1395
330,2017-01-19 18:09:52,49288,80,10.1.19.102,92.53.119.137,TCP,60
331,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1514
332,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1514
333,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1514
334,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1514
335,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1514
336,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,800
337,2017-01-19 18:09:52,49288,80,10.1.19.102,92.53.119.137,TCP,60
338,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1514
339,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1514
340,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1157
341,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1514
342,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1276
343,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1395
344,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1514
345,2017-01-19 18:09:52,49288,80,10.1.19.102,92.53.119.137,TCP,60
346,2017-01-19 18:09:52,49288,80,10.1.19.102,92.53.119.137,TCP,60
347,2017-01-19 18:09:52,49288,80,10.1.19.102,92.53.119.137,TCP,60
348,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1514
349,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1276
350,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1514
351,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1514
352,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1157
353,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1514
354,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1276
355,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1395
356,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1395
357,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1514
358,2017-01-19 18:09:52,49288,80,10.1.19.102,92.53.119.137,TCP,60
359,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1276
360,2017-01-19 18:09:52,49288,80,10.1.19.102,92.53.119.137,TCP,60
361,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1514
362,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1276
363,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1514
364,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1514
365,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1157
366,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1395
367,2017-01-19 18:09:52,49288,80,10.1.19.102,92.53.119.137,TCP,60
368,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1395
369,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1395
370,2017-01-19 18:09:52,49288,80,10.1.19.102,92.53.119.137,TCP,60
371,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1514
372,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,1514
373,2017-01-19 18:09:52,80,49288,92.53.119.137,10.1.19.102,TCP,638
374,2017-01-19 18:09:52,49288,80,10.1.19.102,92.53.119.137,TCP,60
375,2017-01-19 18:09:52,80,49297,92.53.119.137,10.1.19.102,TCP,1395
376,2017-01-19 18:09:52,80,49297,92.53.119.137,10.1.19.102,TCP,1514
377,2017-01-19 18:09:52,80,49297,92.53.119.137,10.1.19.102,TCP,1276
378,2017-01-19 18:09:52,49297,80,10.1.19.102,92.53.119.137,TCP,60
379,2017-01-19 18:09:52,80,49297,92.53.119.137,10.1.19.102,TCP,1514
380,2017-01-19 18:09:52,80,49297,92.53.119.137,10.1.19.102,TCP,1514
381,2017-01-19 18:09:52,80,49297,92.53.119.137,10.1.19.102,TCP,1157
382,2017-01-19 18:09:52,80,49297,92.53.119.137,10.1.19.102,TCP,1514
383,2017-01-19 18:09:52,80,49297,92.53.119.137,10.1.19.102,TCP,1276
384,2017-01-19 18:09:52,80,49297,92.53.119.137,10.1.19.102,TCP,1395
385,2017-01-19 18:09:52,49297,80,10.1.19.102,92.53.119.137,TCP,60
386,2017-01-19 18:09:52,80,49297,92.53.119.137,10.1.19.102,TCP,284
387,2017-01-19 18:09:52,49297,80,10.1.19.102,92.53.119.137,TCP,60
388,2017-01-19 18:09:52,80,49297,92.53.119.137,10.1.19.102,TCP,284
389,2017-01-19 18:09:52,49297,80,10.1.19.102,92.53.119.137,TCP,60
390,2017-01-19 18:09:52,80,49297,92.53.119.137,10.1.19.102,TCP,1395
391,2017-01-19 18:09:52,80,49297,92.53.119.137,10.1.19.102,TCP,1395
392,2017-01-19 18:09:52,80,49297,92.53.119.137,10.1.19.102,TCP,1395
393,2017-01-19 18:09:52,49297,80,10.1.19.102,92.53.119.137,TCP,60
394,2017-01-19 18:09:52,80,49297,92.53.119.137,10.1.19.102,TCP,1514
395,2017-01-19 18:09:52,80,49297,92.53.119.137,10.1.19.102,TCP,1514
396,2017-01-19 18:09:52,80,49297,92.53.119.137,10.1.19.102,TCP,1157
397,2017-01-19 18:09:52,49297,80,10.1.19.102,92.53.119.137,TCP,60
398,2017-01-19 18:09:52,80,49297,92.53.119.137,10.1.19.102,TCP,1514
399,2017-01-19 18:09:52,80,49297,92.53.119.137,10.1.19.102,TCP,1276
400,2017-01-19 18:09:52,49297,80,10.1.19.102,92.53.119.137,TCP,60
401,2017-01-19 18:09:52,80,49297,92.53.119.137,10.1.19.102,TCP,1514
402,2017-01-19 18:09:52,80,49297,92.53.119.137,10.1.19.102,TCP,1276
403,2017-01-19 18:09:52,49297,80,10.1.19.102,92.53.119.137,TCP,60
404,2017-01-19 18:09:52,80,49297,92.53.119.137,10.1.19.102,TCP,1395
405,2017-01-19 18:09:52,80,49297,92.53.119.137,10.1.19.102,TCP,1395
406,2017-01-19 18:09:52,80,49297,92.53.119.137,10.1.19.102,TCP,1395
407,2017-01-19 18:09:52,80,49297,92.53.119.137,10.1.19.102,TCP,1514
408,2017-01-19 18:09:52,80,49297,92.53.119.137,10.1.19.102,TCP,1514
409,2017-01-19 18:09:52,80,49297,92.53.119.137,10.1.19.102,TCP,1157
410,2017-01-19 18:09:52,80,49297,92.53.119.137,10.1.19.102,TCP,1395
411,2017-01-19 18:09:52,49297,80,10.1.19.102,92.53.119.137,TCP,60
412,2017-01-19 18:09:52,80,49297,92.53.119.137,10.1.19.102,TCP,1514
413,2017-01-19 18:09:52,80,49297,92.53.119.137,10.1.19.102,TCP,1276
414,2017-01-19 18:09:52,80,49297,92.53.119.137,10.1.19.102,HTTP,766
415,2017-01-19 18:09:52,49297,80,10.1.19.102,92.53.119.137,TCP,60
416,2017-01-19 18:09:52,49297,80,10.1.19.102,92.53.119.137,TCP,60
417,2017-01-19 18:09:52,49288,80,10.1.19.102,92.53.119.137,TCP,60
418,2017-01-19 18:09:52,49287,80,10.1.19.102,92.53.119.137,TCP,60
419,2017-01-19 18:09:53,49309,80,10.1.19.102,92.53.119.137,TCP,66
420,2017-01-19 18:09:53,80,49309,92.53.119.137,10.1.19.102,TCP,60
421,2017-01-19 18:09:53,49309,80,10.1.19.102,92.53.119.137,TCP,60
422,2017-01-19 18:09:53,49309,80,10.1.19.102,92.53.119.137,HTTP,545
423,2017-01-19 18:09:53,80,49309,92.53.119.137,10.1.19.102,TCP,60
424,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
425,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
426,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
427,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
428,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
429,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1157
430,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
431,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
432,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
433,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
434,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
435,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
436,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
437,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
438,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
439,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
440,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
441,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
442,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
443,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
444,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
445,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
446,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
447,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
448,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
449,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
450,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
451,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
452,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
453,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
454,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
455,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
456,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
457,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
458,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
459,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
460,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
461,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
462,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
463,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
464,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
465,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
466,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
467,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
468,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
469,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
470,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
471,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
472,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
473,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
474,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1157
475,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
476,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
477,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
478,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
479,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
480,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
481,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
482,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1157
483,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
484,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
485,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
486,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
487,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
488,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
489,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
490,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
491,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
492,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
493,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
494,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
495,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
496,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
497,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
498,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
499,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
500,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
501,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
502,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
503,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
504,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
505,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
506,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
507,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
508,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
509,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
510,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
511,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
512,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
513,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
514,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
515,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
516,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
517,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
518,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
519,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
520,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
521,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
522,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
523,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
524,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
525,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
526,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
527,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
528,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
529,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
530,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
531,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
532,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
533,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
534,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
535,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
536,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
537,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
538,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
539,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
540,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
541,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
542,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
543,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
544,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
545,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
546,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
547,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
548,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
549,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
550,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
551,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
552,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
553,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
554,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
555,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
556,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
557,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
558,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
559,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
560,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
561,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1157
562,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
563,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
564,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
565,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
566,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
567,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
568,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
569,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
570,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
571,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
572,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
573,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
574,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
575,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
576,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
577,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
578,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
579,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
580,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
581,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
582,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
583,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
584,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
585,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
586,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
587,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
588,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
589,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1038
590,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
591,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
592,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
593,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
594,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
595,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
596,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
597,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
598,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
