No.,Time,Src Port,Dst Port,Source,Destination,Protocol,Length
599,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
600,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
601,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
602,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
603,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
604,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
605,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
606,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
607,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
608,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
609,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
610,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
611,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
612,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
613,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
614,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
615,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
616,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1157
617,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
618,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
619,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
620,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
621,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
622,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
623,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
624,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
625,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
626,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
627,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
628,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
629,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
630,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
631,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
632,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
633,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
634,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
635,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
636,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
637,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
638,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
639,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
640,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
641,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
642,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
643,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
644,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
645,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
646,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
647,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
648,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
649,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
650,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
651,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
652,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
653,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
654,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
655,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
656,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
657,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
658,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
659,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
660,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
661,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
662,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
663,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
664,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
665,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
666,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
667,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
668,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,919
669,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
670,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
671,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
672,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
673,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
674,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
675,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
676,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
677,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
678,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
679,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
680,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1276
681,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
682,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1395
683,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
684,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,1514
685,2017-01-19 18:09:54,80,49308,92.53.119.137,10.1.19.102,TCP,757
686,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
687,2017-01-19 18:09:54,49308,80,10.1.19.102,92.53.119.137,TCP,60
688,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
689,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
690,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
691,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
692,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
693,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
694,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276
695,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
696,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276
697,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
698,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,284
699,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
700,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
701,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
702,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276
703,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
704,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
705,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
706,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
707,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
708,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
709,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
710,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
711,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276
712,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
713,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
714,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
715,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
716,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
717,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
718,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276
719,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
720,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
721,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
722,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
723,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276
724,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
725,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
726,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
727,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
728,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
729,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
730,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
731,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
732,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276
733,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
734,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
735,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276
736,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
737,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
738,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276
739,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
740,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
741,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
742,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1157
743,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
744,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
745,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
746,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
747,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
748,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
749,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1157
750,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
751,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276
752,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
753,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
754,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
755,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
756,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
757,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276
758,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
759,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
760,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
761,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
762,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
763,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1157
764,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
765,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
766,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
767,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276
768,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
769,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
770,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
771,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
772,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
773,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
774,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
775,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
776,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
777,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
778,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
779,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
780,2017-01-19 18:09:55,49308,80,10.1.19.102,92.53.119.137,TCP,60
781,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
782,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
783,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276
784,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
785,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
786,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276
787,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
788,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
789,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
790,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
791,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276
792,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
793,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
794,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276
795,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
796,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
797,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
798,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276
799,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
800,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
801,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
802,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
803,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1157
804,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
805,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
806,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
807,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
808,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1157
809,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
810,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276
811,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
812,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
813,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
814,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
815,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1157
816,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
817,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
818,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276
819,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
820,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
821,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276
822,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
823,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
824,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
825,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
826,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
827,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
828,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
829,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276
830,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
831,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
832,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
833,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
834,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
835,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1157
836,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
837,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
838,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
839,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276
840,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
841,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
842,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
843,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
844,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
845,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1157
846,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
847,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
848,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
849,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
850,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276
851,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
852,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
853,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276
854,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
855,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
856,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
857,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
858,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1157
859,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
860,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
861,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
862,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
863,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
864,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
865,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
866,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
867,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
868,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276
869,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
870,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
871,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
872,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1157
873,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
874,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
875,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
876,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
877,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
878,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276
879,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
880,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
881,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
882,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276
883,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
884,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
885,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
886,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
887,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
888,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
889,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
890,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
891,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
892,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276
893,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514
894,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276
895,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
896,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60
897,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
898,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395
